
2_alignments.dyn/1_reference/00000.fa	00000.fa	384506
2_alignments.dyn/1_reference/00001.fa	00001.fa	362365
2_alignments.dyn/1_reference/00002.fa	00002.fa	315587
2_alignments.dyn/1_reference/00003.fa	00003.fa	263995
2_alignments.dyn/1_reference/00004.fa	00004.fa	215648
2_alignments.dyn/1_reference/00005.fa	00005.fa	175437
2_alignments.dyn/1_reference/00006.fa	00006.fa	143695
2_alignments.dyn/1_reference/00007.fa	00007.fa	119802
2_alignments.dyn/1_reference/00008.fa	00008.fa	102537
2_alignments.dyn/1_reference/00009.fa	00009.fa	89981
2_alignments.dyn/1_reference/00010.fa	00010.fa	81386
2_alignments.dyn/1_reference/00011.fa	00011.fa	75185
2_alignments.dyn/1_reference/00012.fa	00012.fa	70885
2_alignments.dyn/1_reference/00013.fa	00013.fa	67813
2_alignments.dyn/1_reference/00014.fa	00014.fa	65673
2_alignments.dyn/1_reference/00015.fa	00015.fa	64252
2_alignments.dyn/1_reference/00016.fa	00016.fa	63195
2_alignments.dyn/1_reference/00017.fa	00017.fa	62611
2_alignments.dyn/1_reference/00018.fa	00018.fa	62138
2_alignments.dyn/1_reference/00019.fa	00019.fa	61837
2_alignments.dyn/1_reference/00020.fa	00020.fa	61608
