
itref_sum	163026
dyn_sum	256416

2_alignments.dyn/5_vcf/00000.vcf.gz	13854
2_alignments.dyn/5_vcf/00001.vcf.gz	28609
2_alignments.dyn/5_vcf/00002.vcf.gz	32267
2_alignments.dyn/5_vcf/00003.vcf.gz	30486
2_alignments.dyn/5_vcf/00004.vcf.gz	27218
2_alignments.dyn/5_vcf/00005.vcf.gz	22939
2_alignments.dyn/5_vcf/00006.vcf.gz	18833
2_alignments.dyn/5_vcf/00007.vcf.gz	15061
2_alignments.dyn/5_vcf/00008.vcf.gz	12574
2_alignments.dyn/5_vcf/00009.vcf.gz	10078
2_alignments.dyn/5_vcf/00010.vcf.gz	8371
2_alignments.dyn/5_vcf/00011.vcf.gz	6858
2_alignments.dyn/5_vcf/00012.vcf.gz	5628
2_alignments.dyn/5_vcf/00013.vcf.gz	4963
2_alignments.dyn/5_vcf/00014.vcf.gz	4225
2_alignments.dyn/5_vcf/00015.vcf.gz	3548
2_alignments.dyn/5_vcf/00016.vcf.gz	3254
2_alignments.dyn/5_vcf/00017.vcf.gz	2872
2_alignments.dyn/5_vcf/00018.vcf.gz	2467
2_alignments.dyn/5_vcf/00019.vcf.gz	2311

2_alignments.itref/5_vcf/00000.vcf.gz	159850
2_alignments.itref/5_vcf/00001.vcf.gz	2435
2_alignments.itref/5_vcf/00002.vcf.gz	426
2_alignments.itref/5_vcf/00003.vcf.gz	214
2_alignments.itref/5_vcf/00004.vcf.gz	101

