
2_alignments.dyn/1_reference/00000.fa	00000.fa	384506
2_alignments.dyn/1_reference/00001.fa	00001.fa	365010
2_alignments.dyn/1_reference/00002.fa	00002.fa	322562
2_alignments.dyn/1_reference/00003.fa	00003.fa	274082
2_alignments.dyn/1_reference/00004.fa	00004.fa	226816
2_alignments.dyn/1_reference/00005.fa	00005.fa	186375
2_alignments.dyn/1_reference/00006.fa	00006.fa	153104
2_alignments.dyn/1_reference/00007.fa	00007.fa	127323
2_alignments.dyn/1_reference/00008.fa	00008.fa	107890
2_alignments.dyn/1_reference/00009.fa	00009.fa	93752
2_alignments.dyn/1_reference/00010.fa	00010.fa	83860
2_alignments.dyn/1_reference/00011.fa	00011.fa	76977
2_alignments.dyn/1_reference/00012.fa	00012.fa	72152
2_alignments.dyn/1_reference/00013.fa	00013.fa	68912
2_alignments.dyn/1_reference/00014.fa	00014.fa	66764
2_alignments.dyn/1_reference/00015.fa	00015.fa	65232
2_alignments.dyn/1_reference/00016.fa	00016.fa	64157
2_alignments.dyn/1_reference/00017.fa	00017.fa	63362
2_alignments.dyn/1_reference/00018.fa	00018.fa	62864
2_alignments.dyn/1_reference/00019.fa	00019.fa	62497
2_alignments.dyn/1_reference/00020.fa	00020.fa	62273
