
itref_sum	127615
dyn_sum	130730

2_alignments.dyn/5_vcf/00000.vcf.gz	6723
2_alignments.dyn/5_vcf/00001.vcf.gz	14983
2_alignments.dyn/5_vcf/00002.vcf.gz	17804
2_alignments.dyn/5_vcf/00003.vcf.gz	17496
2_alignments.dyn/5_vcf/00004.vcf.gz	15680
2_alignments.dyn/5_vcf/00005.vcf.gz	13135
2_alignments.dyn/5_vcf/00006.vcf.gz	10679
2_alignments.dyn/5_vcf/00007.vcf.gz	8397
2_alignments.dyn/5_vcf/00008.vcf.gz	6459
2_alignments.dyn/5_vcf/00009.vcf.gz	4939
2_alignments.dyn/5_vcf/00010.vcf.gz	3588
2_alignments.dyn/5_vcf/00011.vcf.gz	2721
2_alignments.dyn/5_vcf/00012.vcf.gz	2159
2_alignments.dyn/5_vcf/00013.vcf.gz	1702
2_alignments.dyn/5_vcf/00014.vcf.gz	1265
2_alignments.dyn/5_vcf/00015.vcf.gz	926
2_alignments.dyn/5_vcf/00016.vcf.gz	709
2_alignments.dyn/5_vcf/00017.vcf.gz	579
2_alignments.dyn/5_vcf/00018.vcf.gz	440
2_alignments.dyn/5_vcf/00019.vcf.gz	346

2_alignments.itref/5_vcf/00000.vcf.gz	118928
2_alignments.itref/5_vcf/00001.vcf.gz	6380
2_alignments.itref/5_vcf/00002.vcf.gz	1257
2_alignments.itref/5_vcf/00003.vcf.gz	593
2_alignments.itref/5_vcf/00004.vcf.gz	457

