
itref_sum	129716
dyn_sum	131491

2_alignments.dyn/5_vcf/00000.vcf.gz	5146
2_alignments.dyn/5_vcf/00001.vcf.gz	12377
2_alignments.dyn/5_vcf/00002.vcf.gz	15641
2_alignments.dyn/5_vcf/00003.vcf.gz	16518
2_alignments.dyn/5_vcf/00004.vcf.gz	16173
2_alignments.dyn/5_vcf/00005.vcf.gz	14403
2_alignments.dyn/5_vcf/00006.vcf.gz	11952
2_alignments.dyn/5_vcf/00007.vcf.gz	9668
2_alignments.dyn/5_vcf/00008.vcf.gz	7690
2_alignments.dyn/5_vcf/00009.vcf.gz	6125
2_alignments.dyn/5_vcf/00010.vcf.gz	4559
2_alignments.dyn/5_vcf/00011.vcf.gz	3362
2_alignments.dyn/5_vcf/00012.vcf.gz	2409
2_alignments.dyn/5_vcf/00013.vcf.gz	1752
2_alignments.dyn/5_vcf/00014.vcf.gz	1229
2_alignments.dyn/5_vcf/00015.vcf.gz	879
2_alignments.dyn/5_vcf/00016.vcf.gz	659
2_alignments.dyn/5_vcf/00017.vcf.gz	414
2_alignments.dyn/5_vcf/00018.vcf.gz	293
2_alignments.dyn/5_vcf/00019.vcf.gz	242

2_alignments.itref/5_vcf/00000.vcf.gz	115649
2_alignments.itref/5_vcf/00001.vcf.gz	10703
2_alignments.itref/5_vcf/00002.vcf.gz	2226
2_alignments.itref/5_vcf/00003.vcf.gz	761
2_alignments.itref/5_vcf/00004.vcf.gz	377

