
2_alignments.dyn/1_reference/00000.fa	00000.fa	384396
2_alignments.dyn/1_reference/00001.fa	00001.fa	373356
2_alignments.dyn/1_reference/00002.fa	00002.fa	350196
2_alignments.dyn/1_reference/00003.fa	00003.fa	323679
2_alignments.dyn/1_reference/00004.fa	00004.fa	298192
2_alignments.dyn/1_reference/00005.fa	00005.fa	275400
2_alignments.dyn/1_reference/00006.fa	00006.fa	256500
2_alignments.dyn/1_reference/00007.fa	00007.fa	241149
2_alignments.dyn/1_reference/00008.fa	00008.fa	229254
2_alignments.dyn/1_reference/00009.fa	00009.fa	220118
2_alignments.dyn/1_reference/00010.fa	00010.fa	213374
2_alignments.dyn/1_reference/00011.fa	00011.fa	208066
2_alignments.dyn/1_reference/00012.fa	00012.fa	204211
2_alignments.dyn/1_reference/00013.fa	00013.fa	201286
2_alignments.dyn/1_reference/00014.fa	00014.fa	198944
2_alignments.dyn/1_reference/00015.fa	00015.fa	197418
2_alignments.dyn/1_reference/00016.fa	00016.fa	196223
2_alignments.dyn/1_reference/00017.fa	00017.fa	195219
2_alignments.dyn/1_reference/00018.fa	00018.fa	194454
2_alignments.dyn/1_reference/00019.fa	00019.fa	193891
2_alignments.dyn/1_reference/00020.fa	00020.fa	193498
