
2_alignments.dyn/1_reference/00000.fa	00000.fa	1270238
2_alignments.dyn/1_reference/00001.fa	00001.fa	1200251
2_alignments.dyn/1_reference/00002.fa	00002.fa	1060077
2_alignments.dyn/1_reference/00003.fa	00003.fa	912312
2_alignments.dyn/1_reference/00004.fa	00004.fa	782187
2_alignments.dyn/1_reference/00005.fa	00005.fa	675533
2_alignments.dyn/1_reference/00006.fa	00006.fa	592336
2_alignments.dyn/1_reference/00007.fa	00007.fa	529389
2_alignments.dyn/1_reference/00008.fa	00008.fa	482690
2_alignments.dyn/1_reference/00009.fa	00009.fa	448752
