
2_alignments.dyn/1_reference/00000.fa	00000.fa	384506
2_alignments.dyn/1_reference/00001.fa	00001.fa	364325
2_alignments.dyn/1_reference/00002.fa	00002.fa	322054
2_alignments.dyn/1_reference/00003.fa	00003.fa	275717
2_alignments.dyn/1_reference/00004.fa	00004.fa	232972
2_alignments.dyn/1_reference/00005.fa	00005.fa	197491
2_alignments.dyn/1_reference/00006.fa	00006.fa	169598
2_alignments.dyn/1_reference/00007.fa	00007.fa	148795
2_alignments.dyn/1_reference/00008.fa	00008.fa	133867
2_alignments.dyn/1_reference/00009.fa	00009.fa	122879
2_alignments.dyn/1_reference/00010.fa	00010.fa	115335
2_alignments.dyn/1_reference/00011.fa	00011.fa	109978
2_alignments.dyn/1_reference/00012.fa	00012.fa	106210
2_alignments.dyn/1_reference/00013.fa	00013.fa	103593
2_alignments.dyn/1_reference/00014.fa	00014.fa	101768
2_alignments.dyn/1_reference/00015.fa	00015.fa	100557
2_alignments.dyn/1_reference/00016.fa	00016.fa	99764
2_alignments.dyn/1_reference/00017.fa	00017.fa	99207
2_alignments.dyn/1_reference/00018.fa	00018.fa	98798
2_alignments.dyn/1_reference/00019.fa	00019.fa	98549
2_alignments.dyn/1_reference/00020.fa	00020.fa	98372
