
2_alignments.dyn/1_reference/00000.fa	00000.fa	159481
2_alignments.dyn/1_reference/00001.fa	00001.fa	155832
2_alignments.dyn/1_reference/00002.fa	00002.fa	147527
2_alignments.dyn/1_reference/00003.fa	00003.fa	137300
2_alignments.dyn/1_reference/00004.fa	00004.fa	127193
2_alignments.dyn/1_reference/00005.fa	00005.fa	117918
2_alignments.dyn/1_reference/00006.fa	00006.fa	109740
2_alignments.dyn/1_reference/00007.fa	00007.fa	103220
2_alignments.dyn/1_reference/00008.fa	00008.fa	98006
2_alignments.dyn/1_reference/00009.fa	00009.fa	93949
2_alignments.dyn/1_reference/00010.fa	00010.fa	90799
2_alignments.dyn/1_reference/00011.fa	00011.fa	88409
2_alignments.dyn/1_reference/00012.fa	00012.fa	86664
2_alignments.dyn/1_reference/00013.fa	00013.fa	85306
2_alignments.dyn/1_reference/00014.fa	00014.fa	84278
2_alignments.dyn/1_reference/00015.fa	00015.fa	83469
2_alignments.dyn/1_reference/00016.fa	00016.fa	82771
2_alignments.dyn/1_reference/00017.fa	00017.fa	82303
2_alignments.dyn/1_reference/00018.fa	00018.fa	81931
2_alignments.dyn/1_reference/00019.fa	00019.fa	81659
2_alignments.dyn/1_reference/00020.fa	00020.fa	81468
