
2_alignments.dyn/1_reference/00000.fa	00000.fa	384506
2_alignments.dyn/1_reference/00001.fa	00001.fa	361706
2_alignments.dyn/1_reference/00002.fa	00002.fa	315564
2_alignments.dyn/1_reference/00003.fa	00003.fa	266523
2_alignments.dyn/1_reference/00004.fa	00004.fa	222934
2_alignments.dyn/1_reference/00005.fa	00005.fa	187772
2_alignments.dyn/1_reference/00006.fa	00006.fa	160731
2_alignments.dyn/1_reference/00007.fa	00007.fa	140583
2_alignments.dyn/1_reference/00008.fa	00008.fa	126105
2_alignments.dyn/1_reference/00009.fa	00009.fa	115550
2_alignments.dyn/1_reference/00010.fa	00010.fa	108257
2_alignments.dyn/1_reference/00011.fa	00011.fa	102986
