
2_alignments.dyn/1_reference/00000.fa	00000.fa	159481
2_alignments.dyn/1_reference/00001.fa	00001.fa	155031
2_alignments.dyn/1_reference/00002.fa	00002.fa	145310
2_alignments.dyn/1_reference/00003.fa	00003.fa	133892
2_alignments.dyn/1_reference/00004.fa	00004.fa	123188
2_alignments.dyn/1_reference/00005.fa	00005.fa	113865
2_alignments.dyn/1_reference/00006.fa	00006.fa	105833
2_alignments.dyn/1_reference/00007.fa	00007.fa	99445
2_alignments.dyn/1_reference/00008.fa	00008.fa	94449
2_alignments.dyn/1_reference/00009.fa	00009.fa	90571
2_alignments.dyn/1_reference/00010.fa	00010.fa	87594
2_alignments.dyn/1_reference/00011.fa	00011.fa	85338
2_alignments.dyn/1_reference/00012.fa	00012.fa	83635
2_alignments.dyn/1_reference/00013.fa	00013.fa	82330
2_alignments.dyn/1_reference/00014.fa	00014.fa	81398
2_alignments.dyn/1_reference/00015.fa	00015.fa	80708
2_alignments.dyn/1_reference/00016.fa	00016.fa	80074
2_alignments.dyn/1_reference/00017.fa	00017.fa	79638
2_alignments.dyn/1_reference/00018.fa	00018.fa	79349
2_alignments.dyn/1_reference/00019.fa	00019.fa	79147
2_alignments.dyn/1_reference/00020.fa	00020.fa	78997
