
2_alignments.dyn/1_reference/00000.fa	00000.fa	65789
2_alignments.dyn/1_reference/00001.fa	00001.fa	64408
2_alignments.dyn/1_reference/00002.fa	00002.fa	61794
2_alignments.dyn/1_reference/00003.fa	00003.fa	58823
2_alignments.dyn/1_reference/00004.fa	00004.fa	56326
2_alignments.dyn/1_reference/00005.fa	00005.fa	54214
2_alignments.dyn/1_reference/00006.fa	00006.fa	52362
2_alignments.dyn/1_reference/00007.fa	00007.fa	50968
2_alignments.dyn/1_reference/00008.fa	00008.fa	49786
2_alignments.dyn/1_reference/00009.fa	00009.fa	49022
2_alignments.dyn/1_reference/00010.fa	00010.fa	48069
2_alignments.dyn/1_reference/00011.fa	00011.fa	47374
2_alignments.dyn/1_reference/00012.fa	00012.fa	46491
2_alignments.dyn/1_reference/00013.fa	00013.fa	45874
2_alignments.dyn/1_reference/00014.fa	00014.fa	45070
2_alignments.dyn/1_reference/00015.fa	00015.fa	44305
2_alignments.dyn/1_reference/00016.fa	00016.fa	43358
2_alignments.dyn/1_reference/00017.fa	00017.fa	42959
2_alignments.dyn/1_reference/00018.fa	00018.fa	42317
2_alignments.dyn/1_reference/00019.fa	00019.fa	41571
2_alignments.dyn/1_reference/00020.fa	00020.fa	41121
