
2_alignments.dyn/1_reference/00000.fa	00000.fa	159519
2_alignments.dyn/1_reference/00001.fa	00001.fa	152475
2_alignments.dyn/1_reference/00002.fa	00002.fa	136726
2_alignments.dyn/1_reference/00003.fa	00003.fa	118039
2_alignments.dyn/1_reference/00004.fa	00004.fa	99674
2_alignments.dyn/1_reference/00005.fa	00005.fa	83192
2_alignments.dyn/1_reference/00006.fa	00006.fa	69254
2_alignments.dyn/1_reference/00007.fa	00007.fa	57979
2_alignments.dyn/1_reference/00008.fa	00008.fa	49062
2_alignments.dyn/1_reference/00009.fa	00009.fa	42218
2_alignments.dyn/1_reference/00010.fa	00010.fa	37066
2_alignments.dyn/1_reference/00011.fa	00011.fa	33250
2_alignments.dyn/1_reference/00012.fa	00012.fa	30358
2_alignments.dyn/1_reference/00013.fa	00013.fa	28087
2_alignments.dyn/1_reference/00014.fa	00014.fa	26300
2_alignments.dyn/1_reference/00015.fa	00015.fa	24970
2_alignments.dyn/1_reference/00016.fa	00016.fa	23989
2_alignments.dyn/1_reference/00017.fa	00017.fa	23220
2_alignments.dyn/1_reference/00018.fa	00018.fa	22611
2_alignments.dyn/1_reference/00019.fa	00019.fa	22150
2_alignments.dyn/1_reference/00020.fa	00020.fa	21789
