
itref_sum	519359
dyn_sum	803535

2_alignments.dyn/5_vcf/00000.vcf.gz	41875
2_alignments.dyn/5_vcf/00001.vcf.gz	87694
2_alignments.dyn/5_vcf/00002.vcf.gz	99525
2_alignments.dyn/5_vcf/00003.vcf.gz	94185
2_alignments.dyn/5_vcf/00004.vcf.gz	83664
2_alignments.dyn/5_vcf/00005.vcf.gz	70782
2_alignments.dyn/5_vcf/00006.vcf.gz	58406
2_alignments.dyn/5_vcf/00007.vcf.gz	48076
2_alignments.dyn/5_vcf/00008.vcf.gz	39335
2_alignments.dyn/5_vcf/00009.vcf.gz	32297
2_alignments.dyn/5_vcf/00010.vcf.gz	26948
2_alignments.dyn/5_vcf/00011.vcf.gz	22370
2_alignments.dyn/5_vcf/00012.vcf.gz	18556
2_alignments.dyn/5_vcf/00013.vcf.gz	15974
2_alignments.dyn/5_vcf/00014.vcf.gz	13927
2_alignments.dyn/5_vcf/00015.vcf.gz	12366
2_alignments.dyn/5_vcf/00016.vcf.gz	10978
2_alignments.dyn/5_vcf/00017.vcf.gz	9781
2_alignments.dyn/5_vcf/00018.vcf.gz	8946
2_alignments.dyn/5_vcf/00019.vcf.gz	7850

2_alignments.itref/5_vcf/00000.vcf.gz	497708
2_alignments.itref/5_vcf/00001.vcf.gz	14361
2_alignments.itref/5_vcf/00002.vcf.gz	4145
2_alignments.itref/5_vcf/00003.vcf.gz	2046
2_alignments.itref/5_vcf/00004.vcf.gz	1099

