
2_alignments.dyn/1_reference/00000.fa	00000.fa	159481
2_alignments.dyn/1_reference/00001.fa	00001.fa	154611
2_alignments.dyn/1_reference/00002.fa	00002.fa	143993
2_alignments.dyn/1_reference/00003.fa	00003.fa	131420
2_alignments.dyn/1_reference/00004.fa	00004.fa	119557
2_alignments.dyn/1_reference/00005.fa	00005.fa	109165
2_alignments.dyn/1_reference/00006.fa	00006.fa	100117
2_alignments.dyn/1_reference/00007.fa	00007.fa	92957
2_alignments.dyn/1_reference/00008.fa	00008.fa	87227
2_alignments.dyn/1_reference/00009.fa	00009.fa	82809
2_alignments.dyn/1_reference/00010.fa	00010.fa	79354
2_alignments.dyn/1_reference/00011.fa	00011.fa	76810
2_alignments.dyn/1_reference/00012.fa	00012.fa	74838
2_alignments.dyn/1_reference/00013.fa	00013.fa	73348
2_alignments.dyn/1_reference/00014.fa	00014.fa	72238
2_alignments.dyn/1_reference/00015.fa	00015.fa	71407
2_alignments.dyn/1_reference/00016.fa	00016.fa	70636
2_alignments.dyn/1_reference/00017.fa	00017.fa	70115
2_alignments.dyn/1_reference/00018.fa	00018.fa	69747
2_alignments.dyn/1_reference/00019.fa	00019.fa	69479
2_alignments.dyn/1_reference/00020.fa	00020.fa	69272
