
2_alignments.dyn/1_reference/00000.fa	00000.fa	1270030
2_alignments.dyn/1_reference/00001.fa	00001.fa	1231795
2_alignments.dyn/1_reference/00002.fa	00002.fa	1152218
2_alignments.dyn/1_reference/00003.fa	00003.fa	1063300
2_alignments.dyn/1_reference/00004.fa	00004.fa	980617
2_alignments.dyn/1_reference/00005.fa	00005.fa	909106
2_alignments.dyn/1_reference/00006.fa	00006.fa	851203
2_alignments.dyn/1_reference/00007.fa	00007.fa	805799
2_alignments.dyn/1_reference/00008.fa	00008.fa	770351
2_alignments.dyn/1_reference/00009.fa	00009.fa	743431
2_alignments.dyn/1_reference/00010.fa	00010.fa	722896
2_alignments.dyn/1_reference/00011.fa	00011.fa	707449
2_alignments.dyn/1_reference/00012.fa	00012.fa	695854
2_alignments.dyn/1_reference/00013.fa	00013.fa	687171
2_alignments.dyn/1_reference/00014.fa	00014.fa	680674
2_alignments.dyn/1_reference/00015.fa	00015.fa	675574
2_alignments.dyn/1_reference/00016.fa	00016.fa	671546
2_alignments.dyn/1_reference/00017.fa	00017.fa	668430
2_alignments.dyn/1_reference/00018.fa	00018.fa	665921
2_alignments.dyn/1_reference/00019.fa	00019.fa	663822
2_alignments.dyn/1_reference/00020.fa	00020.fa	662220
